date,si,ci,hi,wi
2020-11-07,63.880368118414175,60.84405893196137,1.0879027154923375,2.1741271631771535
2020-11-08,63.91843948606487,60.87033070129584,1.0879027154923375,2.1741271631771535
2020-11-09,64.01356838253501,60.93362313258315,1.0967892810961015,2.1861501636998923
2020-11-10,63.778659861886815,60.77415935290395,1.0967892810961015,1.969791179464605
2020-11-11,63.78993864693097,60.53450133436047,1.0974495831843067,1.969791179464605
2020-11-12,63.793989049990365,60.53809447822378,1.097504608358324,1.970231380856742
2020-11-13,63.80016204913748,60.542373235755356,1.097504608358324,1.970231380856742
2020-11-14,63.80647426197485,60.546596417861174,1.0975321209453324,1.971717060555204
2020-11-15,63.80647426197485,60.54723195862107,1.0975321209453324,1.971717060555204
2020-11-16,68.03474344512614,63.48012463201915,1.516768921781715,2.3885052411478247
2020-11-17,68.08823149090709,63.62338597408315,1.5298437496693198,2.3892755935840646
2020-11-18,68.20963490797038,63.710430847112555,1.5298437496693198,2.423556276996726
2020-11-19,68.23066883099017,63.72493080584367,1.5219356445317322,2.423556276996726
2020-11-20,68.96387597325777,64.23211159105291,1.5313421274848626,2.4328830439926263
2020-11-21,68.98824497207472,64.24955787272677,1.5313421274848626,2.4295265083775823
2020-11-22,68.75268880512834,64.08788868407296,1.5313421274848626,2.4129364184114235
2020-11-23,68.74721985308278,64.07944231986134,1.5392502326224504,2.4119734778661233
2020-11-24,69.42756527949143,64.59736652809258,1.5525196311795404,2.438970615381323
2020-11-25,68.89094038022394,64.08676864665584,1.5262057391256498,2.4198971029245877
2020-11-26,68.88761163232178,64.0844421822984,1.5262057391256498,2.420529892425785
2020-11-27,68.88939499821167,64.08620491374803,1.5262057391256498,2.420529892425785
2020-11-28,69.4018844711199,64.58013518321384,1.5393334758344248,2.421656027290605
2020-11-29,69.40527857434947,64.58247931206306,1.5393334758344248,2.421656027290605
2020-11-30,69.58981268160953,64.71084034492789,1.5428574384746832,2.422072243350478
2020-12-01,69.38107023963462,64.88890506723065,1.5297548628497537,2.417393457506809
2020-12-02,67.83801304096625,63.812169936549395,1.5304701901119762,1.9977714804523068
2020-12-03,66.45005227391532,62.84066837715007,1.3102044185214736,1.9963683385148705
2020-12-04,66.38019478911603,62.79189784411838,1.3102044185214736,1.9887748645005088
2020-12-05,66.378894544254,62.790455794209606,1.3102044185214736,1.9887748645005088
2020-12-06,66.38215203455582,62.792728888851265,1.3102044185214736,1.9887748645005088
2020-12-07,66.31753019506425,62.747773114747005,1.3114149723498498,1.9850881778413623
2020-12-08,67.19806916664373,63.84984510413514,1.523289404902743,1.9758714611934958
2020-12-09,67.21456241230364,63.8613464660082,1.523289404902743,1.9837125484909344
2020-12-10,67.21491897543126,63.859762291248245,1.523289404902743,1.9837675736649516
2020-12-11,67.25245274713181,63.88604341486229,1.5233719426637686,1.9958731119487165
2020-12-12,67.27512779596665,63.90177263598096,1.5235920433598371,1.9962582881668363
2020-12-13,67.27512779596665,63.898374281233664,1.5235920433598371,1.9962582881668363
